BodyFat,Sex,Age,Weight,Height,Neck,Chest,Abdomen,Hip,Thigh,Knee,Ankle,Biceps,Forearm,Wrist
22.44,1,32,67.24,1.71,38.67,97.17,88.53,94.73,57.54,36.03,21.07,29.29,26.66,17.04
22.54,0,22,65.9,1.73,34.63,86.95,72.87,99.81,53.41,35.63,22.22,29.03,24.27,16.66
18.85,1,37,80.34,1.82,38.71,97.97,92.66,101.13,59.57,39.09,22.37,33.3,28.92,18.14
29.18,1,52,92.29,1.81,40.72,113.87,103.9,97.78,59.75,38.28,22.75,32.49,27.91,18.39
21.14,1,57,86.9,1.79,39.33,103.94,95.04,100.49,58.45,39.36,23.14,32.77,28.52,19.01
19.4,0,20,64.48,1.68,32.72,86.94,74.47,99.32,53.79,37.34,22.34,28.37,24.01,16.17
23.66,1,36,82.91,1.79,38.14,98.71,91.61,101.29,61.61,39.43,22.71,34.2,29.74,17.48
26.99,0,22,58.24,1.63,30.76,87.53,69.63,99.26,50.06,32.06,20.03,26.54,23.07,15.33
14.26,0,25,73.25,1.77,37.2,91.29,77.55,94.99,56.54,36.43,24.32,28.86,28.98,18.34
24.32,0,20,57.18,1.64,31.16,71.36,69.3,95.99,49.33,36.11,20.67,27.05,23.25,15.72
8.93,0,48,61.94,1.72,36.13,89.11,81.05,89.5,49.48,33.86,21.34,29.36,25.8,16.81
15.12,1,52,70.55,1.76,37.67,94.23,88.9,94.66,53.9,36.31,22.06,28.68,25.85,17.14
11.53,0,23,71.58,1.82,35.17,91.92,75.81,96.25,55.7,35.86,22.43,30.1,26.71,17.82
9.53,1,43,61.85,1.75,32.83,88.17,79.72,90.15,51.52,35.43,21.34,27.5,24.21,16.6
29.03,0,22,61.58,1.58,31.49,87.73,69.08,94.25,50.57,34.76,22.01,27.11,23.44,15.91
15.37,0,32,57.89,1.68,32.03,84.09,70.81,90.34,50.73,34.53,21.22,30.67,24.45,16.39
20.75,1,35,80.84,1.8,38.45,100.71,90.64,98.9,57.95,37.41,22.44,31.09,28.74,17.73
20.75,0,21,59.69,1.64,33.64,86.93,69.16,96.94,53.66,34.87,21.12,27.58,24.93,16.61
19.06,0,27,60.23,1.69,32.97,87.53,69.53,94.38,51.63,33.85,20.83,28.22,24.85,15.94
20.21,0,37,63.51,1.7,34.28,94.51,78.02,93.04,50.83,35.15,20.76,26.56,23.76,15.35
21.94,0,21,68.74,1.75,32.91,91.14,73.59,101.66,52.5,36.09,21.5,27.77,24.62,16.01
18.97,0,41,61.67,1.63,34.39,90.54,76.68,96.05,54.51,35.2,21.18,28.27,25.59,15.72
22.18,1,50,82.33,1.78,37.73,101.57,97.5,102.92,58.45,38.79,22.81,29.78,28.04,18.17
24.02,0,27,72.28,1.7,34.23,92.86,82.47,100.55,57.75,37.02,21.54,29.45,21.0,17.18
21.56,0,39,69.97,1.74,35.5,92.99,82.43,100.51,57.53,37.39,21.96,28.41,25.8,17.28
21.2,0,29,88.87,1.79,38.43,101.73,97.65,106.95,64.27,40.98,23.41,35.41,30.62,18.37
18.89,0,26,62.15,1.65,32.26,86.87,70.81,96.44,53.99,35.83,20.75,26.99,22.61,15.48
25.28,1,51,87.56,1.82,39.14,108.72,98.58,97.46,59.56,38.68,23.18,30.6,29.09,18.38
37.39,0,39,106.29,1.9,40.65,112.45,109.96,112.04,66.77,44.13,25.01,36.1,30.37,19.48
17.96,0,22,60.13,1.75,30.25,84.4,67.93,95.81,48.19,35.99,20.57,25.04,22.15,15.57
9.69,0,28,71.1,1.74,36.07,96.13,82.39,98.22,57.94,35.2,22.48,29.63,26.3,17.32
23.62,1,42,90.98,1.81,39.17,105.58,99.25,104.79,62.15,39.87,23.46,33.85,30.51,19.21
8.35,0,23,55.28,1.63,31.33,83.27,67.7,91.14,50.69,34.13,22.76,26.49,23.13,16.08
13.2,1,52,62.28,1.66,34.26,91.17,79.05,91.05,53.05,36.28,20.19,29.85,26.32,17.29
21.0,1,27,90.83,1.87,38.2,101.1,100.1,105.0,62.1,40.0,24.9,33.7,29.2,19.4
22.24,0,22,70.28,1.77,34.39,88.42,80.76,101.17,56.99,38.28,22.48,29.26,24.92,16.24
6.75,1,46,82.46,1.87,37.88,100.52,89.02,102.12,60.31,38.89,23.82,32.87,29.1,18.43
27.54,1,57,76.34,1.72,35.85,96.46,96.49,101.41,58.03,36.69,21.55,28.92,26.85,17.72
16.3,0,41,63.17,1.7,33.07,91.64,76.04,93.68,51.87,35.14,21.3,29.12,25.13,16.04
22.99,1,50,96.86,1.83,40.38,109.76,103.87,109.47,64.61,42.21,23.34,37.29,31.29,18.48
26.87,0,25,74.58,1.74,31.25,85.57,74.0,96.95,52.86,36.4,22.07,27.68,23.78,16.3
8.54,0,32,59.22,1.7,35.62,88.2,73.81,86.35,51.73,34.68,21.28,28.4,26.59,16.39
11.7,1,50,74.44,1.84,35.71,92.56,88.73,98.54,53.75,37.53,22.51,27.52,26.5,17.61
25.86,0,20,57.76,1.59,32.33,86.53,69.47,97.84,52.44,35.8,21.0,27.33,24.17,15.0
13.84,1,42,73.39,1.78,36.68,93.84,84.44,94.48,55.68,36.66,21.96,30.38,27.56,17.9
19.83,0,38,76.52,1.81,35.82,95.73,87.39,98.0,58.7,38.11,22.93,30.45,28.6,18.18
17.4,1,43,69.06,1.72,37.5,95.9,78.0,93.2,53.5,35.8,20.8,33.9,28.2,17.4
16.84,0,15,55.38,1.61,31.07,86.08,67.39,93.31,49.31,35.41,20.49,25.15,22.07,15.58
24.99,0,31,70.21,1.75,33.65,92.52,81.79,97.99,57.53,36.92,21.87,27.95,25.24,16.23
25.11,1,40,83.51,1.72,36.75,104.69,100.04,105.07,64.91,39.57,23.0,33.3,27.74,17.49
12.71,1,41,73.87,1.78,36.08,96.39,87.03,95.28,54.97,38.45,22.64,30.2,27.91,18.01
21.57,0,19,58.94,1.66,32.67,86.34,69.93,92.79,51.61,34.28,21.0,26.9,22.09,15.22
15.99,0,23,67.03,1.74,33.16,90.09,73.92,100.01,54.46,35.78,21.69,29.04,25.66,16.78
11.4,1,41,69.4,1.76,36.4,91.4,80.6,92.3,54.3,36.3,21.8,29.6,27.3,17.9
18.36,0,20,64.31,1.76,32.13,84.47,69.0,99.61,51.74,37.26,21.38,27.32,23.12,15.62
15.02,1,49,82.98,1.83,40.97,100.9,91.36,97.32,57.82,39.22,23.55,33.94,30.24,19.38
11.42,1,35,81.78,1.82,37.61,97.75,90.7,100.5,59.6,38.87,22.87,31.34,29.62,18.34
18.6,1,34,96.95,1.86,40.28,106.92,94.43,104.16,64.46,40.95,25.43,36.04,33.29,19.3
19.3,0,22,49.99,1.66,30.91,81.34,65.08,86.97,47.8,34.23,20.15,23.12,21.71,15.16
13.57,1,40,71.05,1.81,36.17,87.77,81.5,95.15,56.35,37.5,22.62,30.8,27.18,17.55
22.3,0,22,67.59,1.71,31.0,94.0,74.0,100.0,56.5,36.4,22.0,28.0,25.3,17.5
23.76,0,19,56.7,1.65,30.05,86.0,69.37,95.62,54.0,33.87,20.56,26.74,23.37,16.3
18.27,1,46,74.09,1.77,36.14,98.12,89.27,95.61,56.45,37.01,22.82,29.29,26.68,17.66
22.82,0,21,72.55,1.7,31.76,75.1,71.29,98.87,51.38,36.62,21.87,27.28,24.13,16.3
24.6,0,22,69.32,1.69,33.3,95.38,84.64,99.39,58.87,38.31,23.53,28.61,25.22,16.81
4.37,1,39,62.65,1.71,34.18,91.56,78.42,90.95,52.18,36.04,22.22,26.33,26.01,17.15
24.18,0,41,71.02,1.72,34.71,95.67,86.34,93.76,54.23,37.06,22.1,28.6,26.28,17.42
20.22,0,19,59.38,1.61,32.38,87.07,70.07,97.61,52.03,34.77,21.48,29.17,25.02,16.33
31.84,0,55,90.95,1.72,36.85,111.93,106.47,109.63,58.62,40.4,22.69,32.62,28.4,18.48
24.38,1,54,85.7,1.77,38.99,107.38,100.14,99.02,59.85,38.67,23.03,33.15,30.28,19.13
29.0,1,34,88.79,1.8,38.9,101.9,96.4,105.2,64.8,40.8,23.1,36.2,30.8,17.3
20.0,0,20,54.17,1.6,31.05,82.83,67.03,93.71,47.23,35.77,21.4,26.87,23.05,15.05
17.89,1,44,86.01,1.84,39.33,104.06,94.63,101.99,58.04,39.75,31.12,32.86,28.39,19.15
16.08,1,45,82.97,1.77,39.74,102.99,91.79,100.28,59.01,37.77,23.96,33.12,29.25,18.35
25.9,0,31,64.8,1.72,35.53,91.24,79.61,98.04,52.41,35.29,20.44,27.92,25.22,15.64
21.52,1,55,85.37,1.78,39.24,102.3,93.05,99.15,59.07,38.82,28.82,34.89,25.36,18.81
8.09,0,49,69.47,1.78,36.58,92.92,80.87,94.45,54.24,38.79,22.47,27.38,25.74,18.46
23.01,0,23,60.36,1.74,30.88,83.62,66.46,98.27,51.22,35.45,21.45,26.63,22.86,15.24
21.35,1,40,86.62,1.85,39.72,103.45,93.38,99.41,61.61,38.81,21.83,33.34,29.66,18.02
12.5,1,55,57.38,1.7,33.4,88.8,78.2,87.5,50.8,33.0,19.7,25.3,22.0,15.8
25.07,1,56,77.48,1.78,36.45,97.83,92.92,99.3,56.67,37.69,22.15,31.0,28.11,17.93
18.21,0,20,55.86,1.71,32.41,80.98,64.84,89.91,48.89,33.48,21.38,23.01,21.93,14.93
11.1,1,48,82.55,1.86,38.89,99.43,89.32,99.25,57.14,39.26,24.04,31.63,28.72,18.53
21.03,0,24,71.38,1.69,34.55,92.98,86.37,95.67,58.23,36.86,22.42,28.6,25.9,17.17
31.89,1,41,96.06,1.82,41.48,106.54,104.2,105.96,64.95,40.19,23.0,35.77,31.48,18.8
22.3,0,21,53.13,1.62,30.19,79.38,67.23,94.28,53.27,33.23,20.19,25.96,22.72,14.58
19.49,1,35,79.94,1.77,38.42,101.53,91.63,102.7,62.51,38.27,21.88,32.33,28.8,17.89
12.14,1,28,68.27,1.83,34.68,90.23,75.95,92.36,54.59,37.01,23.84,28.47,26.76,17.59
15.91,1,48,76.24,1.86,36.95,96.71,87.47,95.26,55.54,38.25,22.85,37.85,28.92,18.46
16.87,0,23,65.14,1.7,33.91,88.83,76.79,93.31,54.77,35.96,21.75,28.01,25.76,16.91
16.6,0,41,89.92,1.82,40.66,102.82,92.73,101.24,61.47,39.06,23.81,35.85,23.03,18.92
28.77,0,21,73.92,1.62,33.98,95.49,81.07,104.03,57.63,38.95,22.93,31.17,26.84,17.28
26.15,0,20,62.37,1.7,31.89,84.23,70.94,96.91,52.51,36.55,20.3,30.87,24.18,16.18
31.02,0,39,86.59,0.97,35.31,101.96,95.79,112.84,66.53,41.0,23.17,32.35,27.73,17.03
28.67,1,53,97.73,1.79,41.07,114.23,106.37,108.68,64.64,40.79,23.45,36.53,30.4,18.92
23.73,0,18,59.19,1.66,32.41,86.59,72.52,94.78,51.78,35.07,21.38,26.55,23.94,15.53
18.81,0,20,56.43,1.71,32.3,81.0,65.4,90.67,49.4,33.83,21.37,23.4,22.13,15.07
16.13,0,20,55.38,1.75,31.22,79.13,65.24,95.48,48.08,33.78,20.65,22.38,21.52,14.52
13.14,0,19,48.4,1.65,28.79,80.85,61.29,87.45,45.72,33.15,20.0,22.93,21.9,14.74
17.22,0,27,58.8,1.72,31.92,85.53,71.23,92.05,44.59,35.21,20.27,25.87,24.09,16.02
9.4,1,31,68.61,1.84,35.0,94.0,81.2,91.5,52.5,36.6,21.0,27.0,26.3,16.5
21.05,0,21,57.52,1.63,33.08,85.34,66.6,96.08,52.6,34.54,21.01,27.06,24.34,16.42
22.11,1,68,80.49,1.74,38.69,101.88,94.83,98.33,55.04,38.32,21.84,30.76,25.77,18.79
27.86,1,51,87.59,1.79,40.38,109.32,101.31,97.62,60.34,38.04,23.04,33.03,29.69,18.82
17.36,0,31,62.49,1.76,35.02,88.88,80.82,91.4,51.95,34.93,20.33,27.97,25.61,16.28
21.11,0,27,68.69,1.8,33.43,91.05,72.76,99.71,47.86,37.75,21.25,27.42,24.14,15.78
25.27,1,66,83.93,1.73,38.64,106.48,99.74,98.74,58.39,39.57,22.8,32.58,29.5,19.12
29.07,0,47,90.98,1.86,39.53,101.13,98.49,104.22,58.16,39.26,24.38,33.71,30.49,19.12
20.66,1,33,90.44,1.81,38.72,103.0,99.75,106.36,64.42,41.01,23.61,35.25,30.71,18.59
8.33,1,40,78.65,1.84,36.93,97.21,86.02,100.66,59.82,38.1,23.56,31.69,28.4,17.99
22.92,1,56,79.39,1.75,37.68,101.38,95.57,97.99,56.37,39.08,22.88,32.36,28.41,19.18
17.8,1,46,70.99,1.73,35.9,95.1,88.2,92.8,54.7,37.3,21.9,31.6,27.5,18.2
17.16,0,17,55.23,1.67,30.15,86.07,65.23,94.65,49.65,34.51,21.29,25.08,22.79,15.93
21.26,1,47,80.75,1.77,37.49,100.24,95.99,102.06,58.37,38.19,22.62,29.65,27.93,17.81
29.5,0,22,60.78,1.57,31.2,87.3,68.0,94.0,50.0,34.6,22.0,26.8,23.2,15.8
14.52,0,21,58.0,1.71,31.61,85.48,66.37,96.96,49.82,34.54,23.0,26.18,23.66,15.58
16.4,0,21,52.32,1.66,30.81,81.69,63.39,91.65,49.34,35.34,20.81,25.39,22.5,15.31
28.86,1,45,92.42,1.82,38.24,108.4,103.66,105.84,68.31,38.69,23.79,32.44,29.07,18.78
21.81,1,33,83.4,1.73,38.99,102.96,94.93,102.74,64.83,39.29,22.93,34.32,28.76,17.99
18.0,0,30,63.47,1.72,31.92,89.53,78.69,94.98,49.6,35.5,21.04,28.11,24.14,16.23
21.17,1,29,83.65,1.88,36.69,97.29,90.88,101.4,61.2,38.44,22.22,33.09,28.63,17.95
22.01,1,65,73.93,1.78,37.9,99.13,94.81,94.54,55.54,36.15,21.81,30.87,26.72,18.26
18.38,0,32,69.87,1.83,34.91,92.27,79.81,95.92,54.9,37.69,22.02,28.62,26.23,16.57
14.06,0,28,72.24,1.79,36.05,93.78,80.02,97.46,54.4,36.74,29.21,30.09,26.32,17.68
22.17,0,23,58.99,1.68,31.7,85.95,67.46,96.16,51.79,35.07,21.07,26.46,23.56,15.46
21.17,0,26,69.53,1.75,32.88,89.5,76.73,102.67,54.28,37.49,24.14,28.18,24.27,16.33
16.51,1,47,76.21,1.83,38.14,97.3,86.99,99.08,56.58,39.08,22.88,29.75,28.39,18.58
21.47,1,39,80.07,1.78,37.31,100.74,93.2,98.48,62.86,37.05,22.9,30.92,28.24,17.94
8.52,1,55,74.69,1.78,38.62,92.53,79.84,95.14,57.09,39.63,24.18,30.47,29.2,18.13
16.07,1,42,86.3,1.78,40.28,104.04,93.58,101.83,60.08,38.49,24.45,33.79,29.87,18.66
27.74,0,28,72.8,1.7,33.58,88.08,93.49,101.84,52.26,37.95,21.45,30.08,25.82,17.2
20.79,0,20,50.55,1.57,30.07,78.48,64.93,89.44,49.66,32.8,20.4,25.2,22.28,14.93
6.54,0,26,58.82,1.63,35.37,91.01,72.47,88.66,50.0,34.18,21.14,29.7,27.03,16.85
14.27,0,22,70.62,1.73,34.84,92.12,76.35,96.21,56.8,36.16,22.3,30.87,26.77,16.49
17.13,1,38,81.01,1.8,37.76,100.17,89.49,99.25,59.47,39.14,23.84,32.34,29.32,17.64
4.61,1,25,85.57,1.88,38.0,100.36,82.54,99.42,62.41,38.17,23.64,35.55,30.87,18.12
21.46,0,23,62.72,1.62,32.92,93.3,72.85,99.76,51.57,36.84,21.57,28.01,23.92,16.66
9.03,1,29,73.41,1.75,36.76,97.67,83.82,98.88,59.05,35.47,22.65,30.24,26.79,17.62
21.72,0,26,76.38,1.74,34.48,94.61,78.34,104.59,59.37,39.06,24.28,30.87,27.78,17.84
22.33,0,20,71.67,1.74,34.0,92.0,74.0,103.0,58.5,37.5,22.5,28.5,24.5,17.0
20.8,0,32,67.68,1.72,34.2,92.29,75.64,98.57,56.25,36.32,21.81,28.5,24.59,16.86
19.32,0,30,69.69,1.8,32.42,93.21,74.99,95.81,56.49,36.5,21.48,28.95,24.76,15.69
18.63,1,28,76.55,1.77,36.06,98.12,86.64,97.68,57.07,37.5,22.6,31.1,27.38,17.47
10.83,0,20,46.62,1.61,29.81,78.53,63.21,85.63,46.97,33.18,19.55,21.42,20.55,14.69
19.1,1,36,75.63,1.74,38.97,96.65,91.36,96.78,59.36,37.73,23.31,32.79,29.6,18.78
22.35,0,18,58.22,1.65,31.0,81.73,68.68,95.19,51.85,35.97,20.6,25.95,23.15,15.58
24.51,0,29,69.46,1.71,33.45,93.66,81.09,100.8,53.9,34.54,21.22,27.89,24.91,16.27
24.89,0,25,96.98,1.77,39.53,111.2,102.46,112.5,66.12,41.91,24.21,34.94,29.76,18.18
28.07,0,37,77.55,1.74,34.99,95.87,84.17,105.89,58.26,38.28,22.85,31.31,27.39,16.94
21.25,0,21,57.29,1.64,32.54,85.0,70.0,93.83,49.73,36.39,20.4,27.69,24.35,16.0
27.31,0,14,71.43,1.7,35.22,92.95,82.04,100.68,58.27,37.75,23.22,29.62,25.87,16.5
27.15,0,40,79.91,1.75,38.45,98.15,91.19,98.84,60.38,36.95,22.22,33.56,30.08,17.15
18.93,0,43,76.68,1.8,35.2,96.66,86.93,97.22,57.3,38.46,23.06,27.7,26.11,17.48
19.2,1,24,94.57,1.85,39.2,102.0,99.1,110.1,71.2,43.5,25.2,36.1,30.3,18.7
14.86,1,51,72.65,1.81,38.46,98.34,91.91,97.69,58.97,38.65,24.07,31.8,29.83,18.83
24.41,0,18,70.16,1.73,32.99,89.98,72.93,102.93,57.96,39.05,21.99,29.42,27.5,16.48
22.13,0,18,51.68,1.61,30.47,83.37,64.86,91.04,46.6,35.93,21.15,24.89,22.0,15.22
12.56,1,54,57.92,1.7,33.53,89.08,78.48,87.77,50.97,33.1,19.79,25.45,22.14,15.85
25.98,0,70,85.61,1.79,38.63,107.55,100.34,97.64,55.82,41.36,22.66,30.38,29.21,19.66
32.11,1,70,90.17,1.77,40.7,107.54,104.41,104.27,59.88,40.66,23.12,34.96,28.57,19.92
11.47,0,19,50.27,1.74,29.48,77.72,64.34,88.01,39.91,34.6,20.25,22.15,21.57,14.62
23.82,0,21,56.56,1.69,31.6,88.02,68.81,95.4,46.67,34.03,20.0,25.83,22.3,14.8
28.59,0,19,58.65,1.61,32.3,85.07,68.04,95.04,52.0,39.0,21.0,26.07,23.64,16.03
21.67,0,31,73.99,1.75,34.56,95.06,83.11,100.41,56.85,38.09,22.28,29.5,26.28,16.8
19.44,0,37,75.57,1.79,36.0,92.5,87.77,101.99,62.04,38.3,22.04,30.34,27.04,16.82
8.84,1,47,82.18,1.88,37.26,98.95,88.05,100.68,57.12,39.54,24.39,30.01,27.69,17.88
25.25,0,19,65.51,1.56,34.38,93.91,77.2,98.58,55.67,35.11,22.69,32.17,26.83,17.44
17.7,1,42,76.2,1.82,36.5,92.0,89.7,101.0,62.3,38.0,22.3,30.8,27.8,16.9
23.22,0,26,77.2,1.76,33.71,94.94,81.28,105.1,58.25,38.31,22.24,29.12,26.55,17.13
33.41,0,40,80.05,1.69,35.77,109.6,98.34,107.75,59.74,37.42,21.62,31.22,27.98,16.37
22.02,0,23,62.78,1.67,33.86,88.85,73.45,94.33,52.72,34.76,21.22,28.17,22.92,15.71
21.99,0,37,69.27,1.77,34.17,90.47,83.11,98.53,58.2,36.98,21.58,29.46,26.39,16.77
19.98,1,44,80.64,1.84,36.74,97.26,90.1,99.78,58.74,38.39,22.81,30.18,27.97,18.04
15.14,1,53,76.65,1.73,37.1,101.51,91.0,97.17,56.7,38.51,22.65,33.25,29.17,18.73
21.21,0,31,89.48,1.82,38.39,99.29,91.22,105.24,62.76,40.81,23.55,36.0,29.23,18.51
28.7,1,43,90.95,1.82,37.9,107.2,103.1,105.5,68.8,38.3,23.7,32.1,28.9,18.7
7.48,1,45,78.41,1.83,37.66,98.66,85.54,98.33,58.4,38.58,22.87,31.24,28.61,18.4
14.3,0,21,70.57,1.72,33.51,90.0,75.89,103.79,54.57,37.78,22.73,29.06,26.06,17.04
25.18,0,19,59.69,1.63,30.01,84.43,66.24,92.67,52.49,36.56,19.84,25.44,23.41,15.3
26.09,0,12,60.53,1.61,33.35,84.42,71.07,97.72,53.17,37.5,23.33,28.3,24.3,15.96
11.5,0,34,65.87,1.75,35.43,95.88,78.21,90.82,50.89,34.95,21.98,30.49,26.66,16.85
6.43,0,26,61.26,1.64,36.0,93.07,74.53,89.88,50.91,34.91,21.42,30.26,27.73,17.28
14.3,0,49,80.2,1.82,40.59,98.63,89.33,96.61,56.63,38.57,23.21,33.02,29.45,19.28
30.02,0,20,75.39,1.72,33.02,93.94,83.81,108.62,55.1,37.93,21.64,29.36,25.02,16.68
20.16,0,37,70.03,1.71,36.64,95.78,78.49,95.85,54.24,35.85,21.66,33.68,27.91,17.42
19.68,0,30,64.27,1.69,33.53,91.93,76.89,94.4,52.86,36.25,20.73,27.45,23.9,16.37
35.51,1,44,99.86,1.89,41.02,109.08,107.63,107.16,64.68,42.26,24.42,36.9,31.4,19.17
18.95,0,33,94.39,1.85,39.56,105.0,91.67,104.38,63.79,40.78,25.22,35.19,32.52,18.99
17.01,1,42,87.71,1.92,38.51,109.58,88.7,101.98,57.5,39.93,25.29,34.96,30.54,19.16
15.63,0,26,64.73,1.76,32.88,86.55,72.4,97.75,55.1,35.77,22.33,27.3,24.71,15.98
25.64,0,28,81.13,1.74,36.7,100.04,90.52,102.65,58.08,39.85,21.94,31.42,28.32,17.42
16.17,0,30,63.19,1.72,33.67,85.84,75.99,94.48,56.98,35.2,22.16,27.82,25.74,16.6
25.27,1,51,87.99,1.85,38.35,104.4,96.68,105.14,63.29,41.57,23.57,33.13,29.95,18.5
11.12,1,56,68.04,1.68,35.43,99.82,86.76,90.58,53.44,35.2,21.33,31.78,27.42,16.96
14.32,0,37,60.93,1.68,32.54,86.63,74.57,96.33,51.41,35.52,21.21,26.41,23.26,16.15
23.61,0,25,71.86,1.74,33.68,92.69,76.88,101.42,54.59,38.05,22.7,28.08,25.0,16.24
10.38,1,37,86.8,1.86,37.78,99.9,92.6,103.15,61.19,39.54,23.02,32.22,30.1,18.47
31.72,0,21,75.23,1.72,33.62,85.82,95.2,105.01,53.46,38.85,21.62,30.06,25.73,17.42
20.74,0,21,52.06,1.58,29.31,84.15,69.88,93.4,46.95,34.09,20.82,24.77,22.0,14.27
18.39,0,23,75.29,1.78,34.86,92.81,76.09,104.93,59.65,38.66,23.53,29.55,26.19,16.93
21.76,0,37,72.51,1.74,34.64,95.43,86.84,99.8,57.43,36.73,21.81,28.45,26.23,17.17
23.1,0,34,81.93,1.8,35.79,100.22,86.48,101.98,55.81,38.83,22.31,29.01,27.54,18.25
26.78,0,29,83.11,1.71,36.41,101.61,95.47,103.87,64.84,37.87,22.66,31.07,27.85,17.15
18.5,1,41,76.17,1.8,36.86,96.94,84.15,98.6,56.5,37.93,22.83,32.87,29.87,18.23
24.02,0,28,66.65,1.74,32.31,87.35,73.17,101.88,57.22,37.3,21.08,28.11,24.7,16.23
17.39,0,35,61.49,1.64,32.73,92.19,77.35,90.63,50.06,34.41,21.12,28.94,25.07,16.37
20.44,1,49,70.81,1.71,36.54,94.65,88.26,96.68,57.91,38.14,22.68,30.66,26.84,17.62
19.46,1,56,87.09,1.78,40.19,106.51,96.68,100.0,61.82,40.18,23.19,33.69,30.01,19.3
20.85,1,59,79.5,1.79,38.05,100.35,91.31,97.2,56.05,38.2,21.8,29.7,26.2,18.4
13.95,1,28,68.63,1.72,34.54,90.22,76.38,95.73,58.32,35.52,22.88,31.07,27.99,17.61
10.69,1,37,66.02,1.76,35.95,96.43,79.81,89.7,50.64,34.86,22.19,30.9,26.88,16.93
7.57,1,27,84.08,1.88,38.45,101.36,84.05,98.14,59.5,39.66,25.11,32.78,29.41,18.52
16.07,0,42,71.8,1.73,35.48,93.06,83.3,96.91,56.61,39.06,22.73,27.58,26.04,17.02
16.12,0,24,64.67,1.81,31.69,88.14,71.69,95.84,53.06,35.07,21.94,25.38,22.6,15.26
16.44,0,25,51.69,1.63,30.34,80.45,66.41,89.9,49.44,33.53,20.38,24.94,22.45,15.56
18.3,1,51,100.23,1.95,41.01,110.65,101.42,107.56,63.14,42.36,23.59,33.68,30.5,19.89
11.5,1,47,72.59,1.77,35.25,94.3,84.33,94.0,56.58,37.83,22.81,30.26,26.9,17.69
21.7,0,41,67.18,1.67,34.71,95.8,81.07,97.72,51.33,35.39,22.51,27.34,25.31,16.44
12.92,0,35,67.64,1.74,34.14,94.09,77.33,94.16,53.83,35.91,21.88,30.12,26.26,17.2
22.88,0,19,69.37,1.69,32.67,88.9,70.85,103.24,56.9,37.45,23.39,29.84,26.39,16.95
29.32,0,19,68.81,1.68,30.7,81.47,82.47,103.82,54.35,38.53,22.76,29.91,25.06,16.14
15.65,0,25,56.77,1.73,31.59,79.65,68.72,93.82,48.58,35.16,20.76,25.31,23.06,15.07
29.55,1,52,91.24,1.81,39.83,112.49,103.94,98.53,59.62,38.02,22.52,32.07,28.75,18.13
23.11,0,21,58.34,1.74,30.48,82.01,63.49,97.85,50.39,35.28,21.3,25.97,22.48,15.0
23.29,0,35,74.92,1.76,36.0,94.96,86.71,99.93,57.65,38.59,21.36,29.68,26.5,16.25
14.39,0,21,78.39,1.9,35.72,94.23,80.33,101.69,56.79,37.73,22.87,30.24,27.68,17.39
20.21,0,22,61.84,1.73,30.66,83.9,69.82,99.38,53.73,36.83,22.69,24.47,23.92,15.81
25.7,0,19,70.05,1.67,34.33,93.62,76.49,98.07,54.07,37.11,22.09,27.76,25.49,16.48
17.7,0,22,60.89,1.68,33.2,87.99,69.18,98.91,50.99,33.4,20.7,27.22,23.8,15.78
24.24,0,24,69.45,1.76,32.44,93.0,76.05,101.37,53.9,39.12,22.65,28.16,24.38,16.06
28.56,0,22,60.33,1.62,31.6,87.48,70.54,98.68,54.51,36.15,21.13,27.24,25.21,16.07
13.17,0,19,43.94,1.62,29.33,75.94,60.0,84.76,43.21,33.25,19.69,21.94,20.33,14.68
16.71,1,38,72.8,1.86,37.14,95.72,88.1,93.56,54.42,37.82,21.74,29.78,28.01,17.31
33.17,1,35,102.88,1.77,40.25,114.29,114.52,111.27,73.51,40.54,23.96,36.12,31.69,18.82
18.05,1,31,91.43,1.84,38.94,104.37,98.28,107.27,64.71,40.3,24.0,35.64,29.24,17.92
23.12,0,25,57.39,1.63,33.53,87.35,73.2,91.91,49.96,34.93,21.66,26.42,24.31,15.75
31.82,0,21,74.81,1.72,32.86,93.41,84.2,108.93,54.83,38.12,21.51,29.13,24.75,16.51
21.51,0,42,72.89,1.72,35.17,96.33,86.9,96.01,53.49,37.29,21.64,31.17,25.67,17.19
29.61,0,39,81.89,1.7,36.7,104.78,92.64,103.07,58.14,39.16,23.44,31.85,28.52,17.35
21.75,0,24,55.27,1.64,30.57,80.73,68.44,91.79,51.4,34.23,20.45,26.51,22.77,15.48
15.26,1,44,82.34,1.88,38.06,105.62,87.23,99.24,55.7,38.62,24.05,33.89,29.67,18.69
27.33,1,39,79.42,1.83,38.05,97.67,95.45,98.72,61.66,38.18,22.91,32.68,27.83,17.48
9.94,1,45,69.57,1.78,37.33,89.26,81.81,94.45,55.06,37.39,21.6,30.28,26.79,17.37
21.42,0,78,72.52,1.78,37.61,95.93,94.42,99.19,53.25,37.35,21.43,31.12,26.61,18.16
13.71,0,23,71.51,1.78,34.72,91.19,76.23,96.29,56.11,36.47,22.8,29.47,25.52,16.9
16.97,0,22,62.83,1.71,32.24,87.87,70.38,97.45,55.6,35.98,21.42,28.55,25.01,16.82
32.9,1,44,75.3,1.66,39.1,100.6,93.9,100.1,58.9,37.6,21.4,33.1,29.5,17.3
25.54,1,59,71.53,1.71,40.26,97.13,93.14,93.96,54.31,35.75,21.03,31.31,28.66,18.3
